Date;rain;rainfc.1;rainfc.2;rainfc.3;rainfc.4;rainfc.5;rainfc.6;rainfc.7;rainfc.8;rainfc.9;rainfc.10;rainfc.11;ensmean;enssd
27/08/2003;0;1.303840482;3.355592379;2.789265086;2.049390174;0.761577309;5.055689842;3.330165195;2.366431914;0.632455543;0.424264068;0.547722562;2.056035869;1.48828363
28/08/2003;0;4.115823189;1.849324197;1.876166287;5.172040299;0;1.954481991;0;3.165438389;1.424780672;0.489897943;0.435889883;1.862167532;1.696633555
29/08/2003;0.836660027;0.9591663;1.04880886;1.029563015;2.236067992;0.244948972;0.774596685;1.743559599;0.565685429;1.982422739;0.774596685;2.531797784;1.262837642;0.741461539
30/08/2003;3.962322551;2.111871223;2.009975139;3.982461594;3.799999994;3.982461588;4.661544857;3.304542354;3.074085207;1.962141667;4.324349657;7.509327584;3.702069169;1.579288585
31/08/2003;4.65832588;4.243819013;3.199999983;4.219004615;5.03189818;5.30377223;2.694438746;3.708099219;3.594440148;2.875760735;2.387467315;2.273763391;3.593860325;1.024492377
01/09/2003;6.715653356;4.566180062;4.837354632;4.356604139;4.942671399;3.912799572;5.58927555;3.507135599;4.019950288;3.926830852;4.985980431;2.360084738;4.273169751;0.875227222
02/09/2003;5.558776844;4.028647388;4.921381905;3.916631158;5.206726371;2.379075411;4.081666354;5.818934581;3.352610878;1.216552508;2.993325915;3.646916468;3.778406267;1.304611238
03/09/2003;5;4.86723743;3.034798229;0.916515145;2.734958834;6.649812061;2.854820499;2.447447638;5.708765238;2.705549861;0.905538504;6.389835738;3.56502538;2.033138869
04/09/2003;0.948683298;3.03479817;4.306971138;0.624499806;1.918332605;1.897366602;0.964365064;2.343074892;1.170469966;1.224744881;4.983974356;4.458699376;2.447936078;1.533743762
05/09/2003;0.316227766;1.303840488;0.959166311;3.598610876;1.272792218;3.275667908;3.140063678;2.783882189;1.596871948;0.921954447;1.260952021;0.199999998;1.84670928;1.142204609
06/09/2003;0;0.663324968;0;3.054504918;1.300000018;0.316227768;0.199999998;0.346410163;8.799431797;0;0.655743858;0.141421355;1.407005895;2.604297964
07/09/2003;0;1.140175456;0.199999998;0;0;3.595830995;2.280350841;1.799999999;2.645751379;0.141421355;0.316227768;1.68522994;1.254998885;1.238739548
08/09/2003;0;0.68556547;3.203123494;1.532970962;2.998332811;0;0;2.523885874;1.058300535;1.81659024;3.939543065;3.312099046;1.915491954;1.378034678
09/09/2003;1.183215957;2.012461136;1.615549445;4.944694191;3.37934897;1.431782094;0.141421355;4.537620485;2.740437896;5.540758023;0.707106781;5.141011633;2.92656291;1.900461112
10/09/2003;3.065941943;3.151190216;5.080354262;5.685068208;1.529705838;4.999999995;3.465544653;4.148493746;4.954795653;2.958039898;2.059126025;4.570557989;3.872988771;1.343485683
11/09/2003;3.224903099;6.729784538;4.968903297;6.622688275;5.447935384;7.278736194;5.214403067;3.745664182;5.546169864;6.385922039;3.897435079;6.036555358;5.624927025;1.133673531
12/09/2003;4;7.106335157;4.018706277;3.235737923;2.574878594;5.911006713;5.591064298;4.665833219;2.703701151;4.848711122;7.82751547;4.211887875;4.790488891;1.706264182
13/09/2003;4.898979486;2.211334441;3.613862133;2.529822073;3.509985739;3.296968253;3.54964783;6.133514442;7.316419847;5.119570317;5.139066096;1.072380524;3.953870154;1.819231066
14/09/2003;5.385164807;2.547547854;1.385640657;1.326649901;3.029851473;2.799999964;2.130727562;2.308679247;1.356465977;2.584569612;2.731300038;5.248809434;2.49547652;1.099480165
15/09/2003;4.69041576;0.953939196;2.34307491;0.282842709;2.218107292;0.489897951;1.889444369;0.244948972;1.47986487;2.410394126;1.833030305;0.4;1.322322245;0.869258457
16/09/2003;2.449489743;0.781024958;0.5;3.085449691;1.445683223;0.583095189;2.439262193;0;0;0;2.068816089;0;0.99121194;1.106005769
17/09/2003;0;1.326649904;0;2.242766148;0.316227768;0;0.447213599;1.04880886;1.479864865;1.090871217;0.346410163;0.938083147;0.839717788;0.693802163
18/09/2003;0;0;0.360555121;0;0.316227768;0;0;4.372642222;0;0.547722562;0;0.141421355;0.521688093;1.291365822
19/09/2003;0;0;0;0;0;0;1.476482329;0;1.854723741;0;0;0;0.302836915;0.679057291
20/09/2003;0;0;0;0.244948972;0;0.734846927;0.199999998;0;0;0;0.141421355;0;0.120110659;0.223899024
21/09/2003;0;1.568438732;0;3.635931796;0;0;0.447213599;0.529150263;1.523154605;0;0;0;0.700353545;1.143877357
22/09/2003;0;1.900000001;0;0.547722568;2.572936081;1.734935129;1.081665363;3.666060499;0.8;3.514256676;0.509901946;3.880721516;1.837109071;1.39051544
23/09/2003;0;0;1.183215947;1.615549427;1.562049883;1.240967343;2.404163045;4.47995533;0.141421355;1.612451532;2.469817824;1.228820569;1.63076475;1.217237407
24/09/2003;4;1.28840986;2.963106467;4.381780524;4.527692586;2.372762076;3.52987256;5.570457776;2.154065892;0;1.587450805;0;2.579599868;1.822698831
25/09/2003;4.171330723;1.740689476;1.640121914;0;2.88097205;3.861346868;0;0.141421355;0;3.882009845;4.806245926;4.365775957;2.119871217;1.9169665
26/09/2003;4.171330723;4.223742429;2.959729669;4.328972116;2.630589289;3.198437058;3.124099869;3.870400475;3.151190221;4.534313586;4.557411483;2.491987161;3.551897578;0.769691974
27/09/2003;1.183215957;2.443358333;2.080865236;1.933907942;2.91376042;5.520869356;1.363818164;2.449489757;1.726267656;1.288409873;2.06881609;3.052867462;2.440220935;1.166556373
28/09/2003;0;0.842614976;7.263607854;4.525483369;2.222611139;3.891015247;0.244948972;0.894427193;4.605431557;4.330127027;0;3.243454969;2.914883846;2.278332122
29/09/2003;0;5.771481577;5.394441586;4.041039435;5.183628031;3.744329051;6.833008081;4.841487352;1.822086689;3.06594196;3.619392173;6.355312706;4.606558967;1.50152445
30/09/2003;1.140175425;5.916079747;4.15812454;5.83266657;7.58617164;6.659579608;2.03715487;4.444097155;5.215361955;2.04205779;3.981205828;3.827531855;4.700002869;1.76038923
01/10/2003;1.140175425;4.33358979;6.321392216;6.134329643;3.915354382;5.534437726;4.178516468;4.021193793;6.927481508;6.144916549;5.750652131;5.328226789;5.326371909;1.053441301
02/10/2003;1.483239697;6.148983612;6.752036689;1.486606885;6.783067096;6.193545068;3.449637612;3.954744006;4.467661522;4.583666695;5.27636243;5.426785397;4.956645183;1.597759444
03/10/2003;1;1.599999991;1.131370829;0.648074065;4.27668098;6.107372576;0.848528139;3.193743935;2.958039892;5.749782712;2.699999938;2.102379621;2.846906607;1.874469303
04/10/2003;3;0.331662478;1.208304593;0.412310565;0;2.408318865;0.41231056;0.45825757;0;2.12132032;0;1.661324742;0.819437245;0.882822075
05/10/2003;6.46529195;4.736032137;1.999999974;3.325657804;4.511097441;2.156385845;7.029935919;3.330165114;3.577708727;1.349073765;2.299999996;3.423448529;3.430864114;1.58590303
06/10/2003;8.288546314;6.849817501;4.642197729;4.61844121;4.997999603;7.935363964;3.839270715;5.895761224;6.9014491;1.039230462;4.843552461;3.595830944;5.01444681;1.890993267
07/10/2003;7.981227976;4.813522606;2.240535635;7.118286274;4.241461999;3.686461714;2.947880607;3.892300118;1.702938599;3.76961539;2.334523468;4.230839089;3.725305954;1.486036666
08/10/2003;6.08276253;4.542025954;3.176476011;3.987480423;8.051086891;4.523273242;2.27376341;3.930648776;5.424020621;6.161168686;3.309078422;2.749545399;4.375324349;1.668289693
09/10/2003;4.098780306;3.487119135;0;3.69459054;0.316227768;2.304343697;2.224859503;5.307541714;6.637017377;3.856163877;4.432832065;7.574958786;3.621423133;2.367028464
10/10/2003;8.23407554;4.120679519;4.232020832;4.084115577;4.634652096;4.561797828;6.507687769;4.766550124;3.819685861;6.915923569;4.093897851;4.584757322;4.756524395;1.012927953
11/10/2003;7.861297603;5.733236419;4.528796742;4.12310564;6.027437235;3.389690211;5.313191081;3.162277663;6.944062184;5.591958567;7.677239027;6.542170934;5.366651428;1.443938211
12/10/2003;7.416198487;5.940538599;1.797220049;5.540758092;5.076416141;2.80178514;3.729611237;3.954743947;4.972926636;1.039230491;1.438749462;2.393741827;3.516883784;1.730514713
13/10/2003;1;0.959166323;0.141421355;0.282842709;1.140175401;0.871779773;0.346410163;0.969535963;2.014944159;0.616441399;2.014944178;0;0.850696493;0.684066531
14/10/2003;0;3.074085185;0.387298333;0.632455537;3.920459186;1.144552297;2.632489291;0.984885763;0;0.741619844;2.91547596;0.141421355;1.506794796;1.366574685
15/10/2003;0;1.399999978;0.141421355;0.479583145;4.476605817;3.716180833;0.141421355;0.67082039;0.141421355;3.760319118;1.529705853;0.244948972;1.518402561;1.665202381
16/10/2003;0;1.300000013;0.360555126;0;2.306512509;0;0;0.199999998;1.410673599;0.959166302;0.479583153;0;0.637862791;0.76448948
17/10/2003;0;0;1.166190382;1.593737712;0;0.748331462;4.742362262;2.898275349;3.165438295;0.244948972;5.223025948;0;1.798391853;1.927009433
18/10/2003;0;0;0;0.469041571;3.534119373;0.199999998;0;0.830662378;0.685565462;0;2.870540062;0;0.780902622;1.242662545
19/10/2003;0;0;1.445683222;1.788854429;1.760681701;0;3.439476633;0.632455537;1.452583884;0;0.316227768;0.447213599;1.025743343;1.070343692
20/10/2003;0;0;1.224744884;0;5.475399497;2.509980079;0.316227768;0.199999998;0;2.619160215;3.46842904;4.59347366;1.855219558;2.001243725
21/10/2003;0.316227766;2.308679248;2.024845697;2.04939015;0.916515141;1.048808849;0.199999998;2.58843583;3.318131999;0.316227768;0;2.408318932;1.561759419;1.113102993
22/10/2003;1.449137675;2.097617733;1.095445137;1.673320061;4.497777191;1.673320043;0;0;0.447213599;2.469817788;1.183215972;1.860107512;1.545257731;1.277652682
23/10/2003;1.516575089;0.316227768;4.939635615;0.707106786;2.701851225;3.860051789;0.547722562;1.303840476;3.762977469;4.355456416;1.356466009;2.870540011;2.429261466;1.658178998
24/10/2003;3.492849839;4.373785532;2.469817841;4.909175128;6.983552061;4.219004635;5.911852557;5.245950918;4.324349743;3.478505474;4.658325915;5.337602412;4.719265656;1.198909959
25/10/2003;3.193743885;1.307669692;2.323790014;1.702938662;7.606576171;4.103656921;5.444263005;4.5453273;4.166533396;2.941088205;2.541653023;1.652271183;3.485069779;1.913300205
26/10/2003;3.16227766;6.442825507;4.793745905;5.058655934;6.442049403;3.674234655;2.387467309;1.483239691;4.123105736;3.193743901;3.549647917;3.555277835;4.063999436;1.54087629
27/10/2003;0;2.009975122;3.21558709;2.886173918;2.893095189;2.517935617;1.414213578;0.648074074;2.774887399;4.928488702;3.212475697;2.236067968;2.612452214;1.098909849
28/10/2003;0;3.386738862;2.751363353;3.49857113;4.216633687;4.382921413;3.149603123;5.427706688;3.587478238;4.348562944;5.432310737;2.988310535;3.924563701;0.919010162
29/10/2003;0;3.456877192;4.068169108;4.476605773;3.313608264;4.424929329;4.472135922;3.693237043;4.93051719;6.421059143;6.233778915;2.753179966;4.385827077;1.145850211
30/10/2003;0.774596669;1.503329625;4.42718867;3.226453158;1.618641378;2.357965227;1.931320764;1.053565379;4.140048264;2.771281317;2.037154873;0.670820395;2.339797186;1.203695951
31/10/2003;2;1.445683214;0.761577302;2.463736997;1.760681654;2.769476439;1.170469969;0.547722545;0.509901953;0.655743838;1.941648778;2.085665353;1.464755277;0.799337926
01/11/2003;2;2.188606817;0.435889892;3.044667443;4.795831436;3.802630716;1.126942767;3.348133799;2.165640777;4.60217332;6.672330891;3.815756724;3.272600416;1.770055052
02/11/2003;3.478505426;5.361902586;3.264965542;7.6902535;7.004998152;4.014971941;2.557342386;4.741307771;5.000999878;4.66690471;4.422668848;8.491171704;5.201589729;1.832705642
03/11/2003;2.949576241;4.629254774;3.529872467;1.649242224;6.234580845;7.058328404;4.582575649;4.909175074;2.844292487;4.497777204;2.195449832;3.788139374;4.174426212;1.618821181
04/11/2003;2.949576241;1.957038598;0.678232996;2.937686159;4.10365687;1.889444394;4.31393088;2.716615519;1.363818176;2.258317925;2.594224378;1.248999598;2.36926959;1.132350523
05/11/2003;0;2.017424061;2.49399279;2.932575628;2.485960542;1.838477624;3.028200774;2.395829714;2.426932182;2.974894906;3.746998754;4.146082439;2.771579038;0.695114683
06/11/2003;0;0.984885785;0.678232991;0.911043351;0.199999998;1.549193337;2.422808241;0.632455537;2.886173993;0.52915026;0.894427183;3.339161523;1.366139291;1.048823034
07/11/2003;0;0.141421355;0.244948972;0.624499794;0.199999998;3.535533859;0.346410163;0;0.244948972;0.969535976;0.316227762;3.710795014;0.939483806;1.35244487
08/11/2003;0;0;0.387298323;0;0;0;0.141421355;0;0;0;0;0;0.048065425;0.120244274
09/11/2003;0.894427191;0;0;0.141421355;0;0;0;0;0;0.141421355;0;0;0.025712974;0.057207755
10/11/2003;0.774596669;0;1.048808847;0;0;0;0;0;0.5;0;0;0;0.140800804;0.336441149
13/11/2003;0.894427191;0.447213591;0.244948972;1.009950488;0.141421355;0;1.897366607;1.187434193;1.33416639;0.574456263;0.655743849;0;0.681154701;0.612071152
14/11/2003;3.78153408;0.374165734;2.126029188;0.888819441;0;1.910497313;1.048808849;1.276714543;0;0;1.479864855;1.581138849;0.97145807;0.783515256
15/11/2003;3.78153408;3.810511718;0;2.958039898;1.649242241;2.828427144;2.503996846;0;3.542597884;0;2.151743469;2.632489325;2.007004411;1.416377982
16/11/2003;3.674234614;1.086278066;1.513274608;1.897366589;2.039607784;1.562049919;2.817800526;2.362202379;3.049590129;2.078460949;3.494281007;1.729161661;2.148188511;0.724440945
17/11/2003;0;3.263433819;3.468429056;5.788782202;2.076053944;3.601388613;2.840774527;2.543619409;3.275667903;3.011644024;4.787483735;2.858321207;3.410508949;1.046552229
18/11/2003;1.140175425;4.358898991;1.805547018;2.996664828;5.190375804;2.868797663;5.877924805;3.624913819;2.935983696;1.827566706;1.923538419;2.996664813;3.309716051;1.350687914
19/11/2003;1.140175425;1.82208671;0.412310556;3.167017529;5.180733546;3.116087299;1.697056268;5.179768352;2.615339382;0.800000007;1.797220069;2.705549866;2.590288144;1.549337958
20/11/2003;1.140175425;5.182663403;1.296148131;2.716615529;4.036087195;4.239103644;1.624807699;3.371943015;4.144876271;2.641968935;4.460941625;3.534119375;3.386297711;1.208423112
21/11/2003;0;0.316227762;1.878829393;0;0.141421355;1.37477268;1.581138842;0.399999996;0.519615238;0.77459667;1.469693847;0;0.768754162;0.687690865
22/11/2003;0;0;3.724244863;2.213594384;2.734958841;0.469041579;3.631803939;0.953939207;3.111269779;2.511971304;2.104756506;5.144900301;2.418225518;1.520987735
23/11/2003;0;7.665507229;4.31045235;2.83548939;5.696490038;3.098386627;3.342155053;4.985980322;1.014889161;5.875372291;6.179805835;3.613862257;4.419853687;1.880793095
24/11/2003;0;3.200000006;0.899999983;0.282842709;5.879625828;2.5059928;2.278157184;1.702938651;5.433231075;2.308679277;3.165438336;0;2.514264168;1.88157467
25/11/2003;0;2.184032968;2.913760456;4.363484867;2.310843936;5.498181461;0.964365057;0.9591663;2.154065917;4.631414362;2.694438709;3.880721621;2.959497787;1.475977635
26/11/2003;0;1.593737713;1.360147036;3.88844439;3.949683577;1.349073745;5.13711972;2.828427183;3.572114207;2.798213696;2.896549656;2.947880598;2.93830832;1.184051747
27/11/2003;0;2.547547828;3.074085231;1.396423975;3.72961125;1.374772705;2.952964633;3.745664134;3.371943039;1.382027469;2.004993745;3.593048879;2.652098444;0.963333383
28/11/2003;0;2.284731967;5.112729282;6.445928985;4.652956109;6.173329743;4.476605858;4.945705189;2.672077803;4.186884287;5.197114617;2.097617668;4.385971046;1.471252517
29/11/2003;2.144761059;6.135144673;5.263078997;5.697367913;2.769476438;4.853864419;4.91934966;5.609812871;6.066300404;4.959838688;3.155946829;3.852272067;4.84385936;1.131693212
30/11/2003;2.366431913;5.038849079;6.033241276;2.449489791;3.427827313;5.63027537;5.227810258;5.366563231;5.525395972;6.073713931;5.739337948;4.567274902;5.007252643;1.131001095
01/12/2003;2.366431913;2.431049137;5.120546825;2.942787814;2.701851208;5.194227547;4.934571934;3.464101641;0.905538508;5.415717916;3.762977517;6.444377431;3.937977044;1.633269898
02/12/2003;1;5.676266388;7.189575863;1.670329312;0.199999998;0.447213599;2.202271567;1.431782107;1.459451936;2.336664288;4.516635919;5.82408786;2.995843531;2.38797273
03/12/2003;0;0.199999998;0.435889892;0.435889892;3.051229308;2.068816077;5.487257964;0;1.805547029;0.547722548;2.083266686;0.316227762;1.493804287;1.660543183
04/12/2003;0;4.057092508;4.540925028;2.137755817;4.107310587;2.179449471;3.342155012;3.929376496;0.824621123;7.14212849;1.341640794;6.249799967;3.622932299;1.950589034
05/12/2003;0;3.116087247;0.447213595;2.083266676;0.8717798;4.340506863;1.264911063;1.240967369;0.9539392;0.316227768;1.941648779;2.197726077;1.706752222;1.206522479
06/12/2003;0;2.227105717;1.019803911;6.111464598;3.363034346;5.841232767;1.148912523;1.822086727;3.098386729;0.360555126;0.583095199;0.244948972;2.347329692;2.072208399
07/12/2003;0;0.374165739;0;2.812472272;0.199999998;4.242640707;0.447213599;0.387298333;0;2.097617705;0;0;0.960128032;1.438738902
08/12/2003;0;0.894427198;0;0;1.095445137;0;0.346410158;0;0;0.77459667;0.299999994;0.244948972;0.332348012;0.406816033
09/12/2003;0;0;0;0.489897943;0;0.141421355;0.663324956;0.447213599;0;1.483239698;0.360555121;0.774596646;0.396386302;0.458438312
10/12/2003;0;0.141421355;0;0;0;0.529150263;0;1.371130918;0;0.360555121;1;0.489897947;0.353832328;0.466136194
11/12/2003;0;0.624499806;0;0.316227768;0.424264068;0.734846917;0;0.774596675;1.044030645;0.346410158;0.346410163;0;0.419207836;0.347406489
12/12/2003;0;0;0;0;0;0;0;0;0;0.299999994;0;0;0.027272727;0.090453401
13/12/2003;0;0.774596685;0;0;3.096772524;1.14017543;1.843908879;0.282842709;0;1.931320795;0;0;0.824510638;1.059339622
14/12/2003;0;1.860107516;1.596871916;0;0;3.052867514;2.273763432;0;0.894427198;1.452583889;2.33452351;1.414213581;1.35266896;1.036009347
15/12/2003;2.097617696;5.131276579;5.300000022;2.282542451;4.234383049;3.492849869;3.856163899;4.963869451;2.946183968;4.842519989;3.240370314;2.128379666;3.856230841;1.133768928
16/12/2003;2.144761059;3.10161248;5.010987883;1.97230829;4.004996885;1.658312406;3.46265792;4.272001856;2.918903883;2.085665359;2.922327807;0.761577314;2.924668371;1.246974865
17/12/2003;2.387467277;0.632455537;2.765863303;3.528455734;2.42487115;4.039801957;3.114482299;3.514256667;4.921381983;1.870828733;3.867815965;0.953939194;2.875832047;1.317781887
18/12/2003;1.140175425;2.224859543;1.599999997;4.454211425;2.249444364;2.792848004;2.918903921;2.306512487;1.90787839;2.576819734;4.618441246;1.95448202;2.691309194;0.990222285
19/12/2003;1.048808848;1.85472368;1.987460698;1.599999973;1.897366622;1.476482283;0.316227768;2.25831798;1.303840445;0.565685415;1.489966452;2.111871222;1.532903867;0.615001061
20/12/2003;0;0;0;0.244948972;0.583095199;1.870828721;0;0.331662478;0.316227768;0;2.675817645;0;0.547507344;0.892893777
21/12/2003;0;0.632455537;2.024845681;0.469041579;0;0.447213599;0.721110242;0.447213599;0.316227768;0;0;0;0.459828;0.584306455
22/12/2003;0.774596669;2.13072758;1.581138835;2.097617728;2.323790044;0.948683305;0;3.361547343;0;3.130495188;0.774596685;2.336664313;1.698660093;1.147174526
23/12/2003;2.42899156;1.816590232;2.645751339;3.31209906;2.130727552;2.387467265;3.346640131;2.976575228;2.569046529;0;4.127953563;3.346640146;2.605408277;1.083527862
24/12/2003;2.792848009;2.364318116;3.40587732;4.479955389;2.880972096;2.345207905;2.773084952;6.179805884;2.569046542;4.931531286;3.605551307;4.472135975;3.637044252;1.23899167
25/12/2003;2.683281573;4.847679899;2.83019433;3.391165005;2.39165219;3.193743911;3.075711273;7.002142526;2.463737007;3.915354394;3.234192351;2.172556083;3.501648088;1.382861819
26/12/2003;1.378404875;1.714642826;5.871115719;1.503329651;1.766352198;1.870828711;1.264911079;1.714642795;1.624807686;3.768288767;2.410394201;1.71464285;2.293086953;1.363058142
27/12/2003;0;1;2.408318907;1.949358903;1.593737756;1.702938665;0.316227768;2.701851286;2.657066065;0.836660033;0;0;1.378741762;1.014385694
28/12/2003;0;0;0;1.385640637;0.316227768;0;0;0;0;0;0;0;0.15471531;0.419129441
29/12/2003;0;0;0;1.183215972;0;0.632455537;0;1.682260388;0.836660004;1.999999989;0.608276245;0.299999994;0.658442557;0.708589257
30/12/2003;3.605551275;2.830194338;3.485684962;2.84253412;0.199999998;3.935733749;0.67082039;3.246536631;3.950949239;3.47562945;0;1.612451573;2.386412223;1.496843475
31/12/2003;3.619392214;5.029910563;4.931531202;5.126402271;6.924593887;4.785394527;4.83321843;6.625707596;5.905929227;5.447017535;3.535533936;6.397655905;5.412990462;0.984117958
01/01/2004;4.254409477;2.503996748;4.148493676;3.199999989;4.483302304;2.45153013;6.074536951;2.870540021;1.646207768;3.790778306;2.092844954;3.908964066;3.379199538;1.26890164
02/01/2004;2.28035085;0.787400795;2.308679281;0.632455537;0;1.212435531;1.292284767;3.018277661;0.600000009;1.095445116;0.632455537;1.431782068;1.182837846;0.849696461
03/01/2004;2.449489743;4.071854616;4.557411574;1.568438703;1.933907964;4.719109997;3.924283394;4.401136246;0.331662478;5.211525778;0.199999998;3.765634041;3.153178617;1.808648976
04/01/2004;1.048808848;3.660601078;3.488552719;3.184336677;4.910193462;6.017474484;3.521363364;2.323790022;4.216633676;3.423448521;3.255764138;3.766961671;3.79719271;0.975428205
05/01/2004;1.897366596;2.86356424;1.749285581;3.687817794;2.323790041;2.720294111;4.779121274;4.276680999;3.331666254;3.902563329;4.647580082;5.621387808;3.627613774;1.164671819
06/01/2004;1.643167673;2.416609208;1.974841738;3.885871898;3.04138131;4.064480362;5.983310152;2.179449483;2.701851228;1.516575103;3.818376671;4.594561998;3.288846286;1.321680494
07/01/2004;1.788854382;2.165640782;1.248999607;2.969848488;2.565151075;0.583095199;0.632455537;0.894427198;2.044504845;1.048808867;0.141421355;3.031501235;1.575077653;1.019334793
08/01/2004;3.31662479;1.428285679;0.921954442;3.204684073;1.743559579;1.565247589;0.640312424;3.091925004;2.190890226;0.842614982;3.943348821;2.441311118;2.001284903;1.076264197
09/01/2004;3.31662479;1.889444366;0;1.479864857;1.374772714;3.435112829;2.45356878;0.141421355;2.227105753;2.102379599;3.729611244;0;1.7121165;1.285893774
10/01/2004;4.254409477;4.229657206;1.529705854;1.969771559;4.136423525;2.517935599;2.302172915;2.922327824;2.771281332;4.903060315;2.789265128;4.085339652;3.105176446;1.073623383
11/01/2004;3.701351105;3.417601478;2.707397266;3.352610953;2.714774373;5.682428992;2.24722048;4.628174538;2.947880604;3.545419619;2.249444363;6.978538446;3.679226465;1.49987388
12/01/2004;3.962322551;8.124653746;6.729041493;5.712267471;5.572252674;6.793379092;6.67083197;4.47660581;6.276941909;6.16603592;3.837968196;6.786014919;6.1041812;1.182737645
13/01/2004;4;3.195309023;4.547526731;3.590264623;4.387482196;6.950539463;5.806031314;5.07641603;2.905167798;6.109828144;3.553871109;5.776677219;4.718101241;1.331342341
14/01/2004;4.69041576;6.651315635;6.667833223;5.547071251;4.904080006;7.02637879;6.40702734;4.677606245;4.584757391;6.840321625;6.224949671;3.501428271;5.730251768;1.15958433
15/01/2004;4.795831523;5.064582842;5.959865662;7.112664752;5.90931471;5.69561225;4.637887447;5.02493781;3.83927074;5.362835027;5.698245336;5.244997559;5.41365583;0.835202481
16/01/2004;3.885871846;4.12795348;4.53100431;5.630275214;4.370354641;4.847679822;3.702701757;5.197114625;3.694590647;3.452535246;5.484523617;3.159113823;4.381622471;0.838762654
17/01/2004;1.760681686;2.64196894;3.360059494;3.293933796;3.63730668;5.221110987;3.51425668;4.124318161;3.993745089;3.822303015;3.252691181;2.515949122;3.579785741;0.740032048
18/01/2004;0.948683298;3.240370337;4.540924954;2.880972028;5.182663402;3.902563226;2.774887358;3.742993499;2.941088226;2.819574432;4.341658669;2.291287891;3.514453093;0.897486111
19/01/2004;1.843908891;3.170173468;2.493992768;4.37721374;3.130495214;4.637887388;2.986636894;4.142462988;3.274141095;3.000000055;3.993745118;3.844476579;3.550111392;0.680720191
20/01/2004;1.843908891;6.099180228;2.513961014;5.549774656;3.604164222;3.397057607;3.612478383;3.364520802;5.538953004;6.343500613;4.328972117;3.935733713;4.389845124;1.280306844
21/01/2004;3.563705936;4.715930472;6.507687733;3.41613816;3.03809152;3.157530701;3.461213676;3.414674187;5.532630525;3.559494382;4.311612258;6.515366407;4.330033638;1.310682874
22/01/2004;3.286335345;5.345091212;1.846618521;2.894822994;9.39787198;6.184658433;5.591958458;9.277930808;2.080865194;8.244998475;3.502855965;2.107130743;5.13407298;2.887113403
23/01/2004;3.420526275;4.069397968;8.304215831;3.602776675;2.284731903;6.896375797;5.281098349;5.939696938;6.774953908;4.17731977;6.479969225;5.429548656;5.385462275;1.738814433
24/01/2004;1.264911064;1.931320769;1.982422756;1.907878377;3.132091939;3.004995809;2.323789966;6.077828445;1.697056269;5.738466682;5.140038911;5.92368125;3.532688289;1.803364782
25/01/2004;0.948683298;0.830662394;3.405877269;1.260952014;3.061045582;1.414213557;1.519868404;0.447213599;3.93319203;0;1.360147054;2.376972879;1.782740435;1.255794631
26/01/2004;2.19089023;3.897435025;5.596427449;5.760208346;4.515528741;2.222611066;5.016971186;6.275348579;1.769180587;3.974921378;6.030754465;4.085339673;4.467702409;1.483104387
27/01/2004;2.19089023;4.412482335;2.197726111;3.287856423;4.871344737;5.305657369;4.215447797;2.416609217;4.256759293;2.716615529;4.533210764;4.421538171;3.875931613;1.046360112
28/01/2004;2.28035085;3.275667838;2.846049856;3.570714227;3.423448566;0.282842709;2.28910466;5.021951768;4.267317683;3.281767768;4.827007308;2.718455406;3.25493889;1.302654971
29/01/2004;0.632455532;3.685105172;2.780287753;4.540924959;4.51884942;4.016217091;3.562302608;2.760434706;3.036445216;4.060788063;2.946183942;2.393741821;3.481934614;0.744811574
30/01/2004;0.632455532;2.727636364;3.792097052;4.08044111;1.630950635;0.547722562;2.507987244;3.6262929;2.687005749;4.652956051;3.685105141;2.088061309;2.911477829;1.201510102
31/01/2004;0;2.837252211;3.146426577;2.863564268;3.39116499;4.84458459;3.807886644;3.807886558;2.805352029;2.617250482;4.03732592;2.236068012;3.308614753;0.756554996
01/02/2004;0;2.929163745;4.446346788;4.632493971;1.902629749;1.726267671;3.159113804;2.692582387;3.046309238;3.271085479;1.587450765;2.874021572;2.933405924;0.98723994
02/02/2004;0;4.860041136;4.475488819;3.519943159;3.642801125;3.718870751;3.919183579;3.772267156;2.370653883;3.01496268;3.737646284;5.866003748;3.899805665;0.923399804
03/02/2004;0;2.675817644;3.221800733;1.483239713;0.447213599;0.316227768;2.758622789;2.493992773;2.343074905;1.630950605;1.33416639;0.556776438;1.751080305;1.018866771
04/02/2004;0;2.810693851;3.08868904;1.319090611;2.059126029;1.45602195;4.210700684;3.269556552;3.605551297;1.42828568;6.097540455;4.214261525;3.050865243;1.468142843
05/02/2004;0;2.416609199;2.144761061;2.167948355;1.414213557;2.242766148;2.756809743;0.948683301;0.894427202;0.199999998;3.485685006;3.328663426;2.000051545;1.036230294
06/02/2004;0;1.410673615;1.086278052;1.224744899;0.244948972;1.962141693;3.324154064;1.410673619;1.483239713;1.634013438;2.666458271;0.894427206;1.576523049;0.840257459
07/02/2004;0;0.199999998;0;0.624499806;0;2.823118848;0.547722562;0.141421355;0.774596675;2.073644144;0.447213599;0;0.693837908;0.923281031
08/02/2004;0.836660027;1.166190353;0.447213599;0;0.632455543;0.888819433;0;1.760681687;1.428285685;1.483239691;0;0.574456263;0.761940205;0.635131348
